"name","time_value","value"
"Terre Haute",2020-08-27,0.86
"Bloomington",2020-08-28,1.24
"Cincinnati",2020-08-28,0.65
"Columbus",2020-08-28,0.72
"Fort Wayne",2020-08-28,1.41
"Elkhart-Goshen",2020-08-28,1.18
"Evansville",2020-08-28,1.09
"Chicago-Naperville-Elgin",2020-08-28,0.82
"Indianapolis-Carmel-Anderson",2020-08-28,0.79
"Kokomo",2020-08-28,0.7
"Lafayette-West Lafayette",2020-08-28,0.46
"Louisville/Jefferson County",2020-08-28,0.75
"Michigan City-La Porte",2020-08-28,0.53
"Muncie",2020-08-28,1.21
"South Bend-Mishawaka",2020-08-28,0.91
"Terre Haute",2020-08-28,1.13
"Bloomington",2020-08-29,1.2
"Cincinnati",2020-08-29,0.83
"Columbus",2020-08-29,0.71
"Fort Wayne",2020-08-29,1.56
"Elkhart-Goshen",2020-08-29,1.14
"Evansville",2020-08-29,0.95
"Chicago-Naperville-Elgin",2020-08-29,0.74
"Indianapolis-Carmel-Anderson",2020-08-29,0.73
"Kokomo",2020-08-29,0.69
"Lafayette-West Lafayette",2020-08-29,0.47
"Louisville/Jefferson County",2020-08-29,1.08
"Michigan City-La Porte",2020-08-29,0.54
"Muncie",2020-08-29,1.01
"South Bend-Mishawaka",2020-08-29,0.95
"Terre Haute",2020-08-29,1.23
"Bloomington",2020-08-30,1.01
"Cincinnati",2020-08-30,0.52
"Columbus",2020-08-30,0.55
"Fort Wayne",2020-08-30,0.58
"Elkhart-Goshen",2020-08-30,1.99
"Evansville",2020-08-30,0.82
"Chicago-Naperville-Elgin",2020-08-30,0.54
"Indianapolis-Carmel-Anderson",2020-08-30,0.55
"Kokomo",2020-08-30,0.53
"Lafayette-West Lafayette",2020-08-30,0.42
"Louisville/Jefferson County",2020-08-30,0.63
"Michigan City-La Porte",2020-08-30,0.3
"Muncie",2020-08-30,0.96
"South Bend-Mishawaka",2020-08-30,1.91
"Terre Haute",2020-08-30,1.08
"Bloomington",2020-08-31,1.28
"Cincinnati",2020-08-31,0.54
"Columbus",2020-08-31,0.91
"Fort Wayne",2020-08-31,0.69
"Elkhart-Goshen",2020-08-31,0.84
"Evansville",2020-08-31,1.42
"Chicago-Naperville-Elgin",2020-08-31,0.66
"Indianapolis-Carmel-Anderson",2020-08-31,0.93
"Kokomo",2020-08-31,0.95
"Lafayette-West Lafayette",2020-08-31,0.49
"Louisville/Jefferson County",2020-08-31,0.88
"Michigan City-La Porte",2020-08-31,0.39
"Muncie",2020-08-31,1.37
"South Bend-Mishawaka",2020-08-31,0.86
"Terre Haute",2020-08-31,2.51
"Bloomington",2020-09-01,1.14
"Cincinnati",2020-09-01,0.72
"Columbus",2020-09-01,0.63
"Fort Wayne",2020-09-01,0.71
"Elkhart-Goshen",2020-09-01,0.59
"Evansville",2020-09-01,1.04
"Chicago-Naperville-Elgin",2020-09-01,0.7
"Indianapolis-Carmel-Anderson",2020-09-01,0.69
"Kokomo",2020-09-01,0.69
"Lafayette-West Lafayette",2020-09-01,0.63
"Louisville/Jefferson County",2020-09-01,0.77
"Michigan City-La Porte",2020-09-01,0.42
"Muncie",2020-09-01,0.9
"South Bend-Mishawaka",2020-09-01,0.97
"Terre Haute",2020-09-01,1.08
"Bloomington",2020-09-02,1.45
"Cincinnati",2020-09-02,0.77
"Columbus",2020-09-02,0.75
"Fort Wayne",2020-09-02,0.61
"Elkhart-Goshen",2020-09-02,0.55
"Evansville",2020-09-02,1.02
"Chicago-Naperville-Elgin",2020-09-02,0.61
"Indianapolis-Carmel-Anderson",2020-09-02,0.83
"Kokomo",2020-09-02,0.8
"Lafayette-West Lafayette",2020-09-02,0.67
"Louisville/Jefferson County",2020-09-02,0.82
"Michigan City-La Porte",2020-09-02,0.4
"Muncie",2020-09-02,1.01
"South Bend-Mishawaka",2020-09-02,0.88
"Terre Haute",2020-09-02,0.97
"Bloomington",2020-09-03,1.2
"Cincinnati",2020-09-03,0.68
"Columbus",2020-09-03,0.57
"Fort Wayne",2020-09-03,0.56
"Elkhart-Goshen",2020-09-03,0.63
"Evansville",2020-09-03,0.89
"Chicago-Naperville-Elgin",2020-09-03,0.74
"Indianapolis-Carmel-Anderson",2020-09-03,0.65
"Kokomo",2020-09-03,0.6
"Lafayette-West Lafayette",2020-09-03,0.63
"Louisville/Jefferson County",2020-09-03,0.7
"Michigan City-La Porte",2020-09-03,0.53
"Muncie",2020-09-03,0.89
"South Bend-Mishawaka",2020-09-03,0.76
"Terre Haute",2020-09-03,1.06
"Bloomington",2020-09-10,1.06
"Cincinnati",2020-09-10,0.42
"Columbus",2020-09-10,0.78
"Fort Wayne",2020-09-10,0.52
"Elkhart-Goshen",2020-09-10,0.81
"Evansville",2020-09-10,0.97
"Chicago-Naperville-Elgin",2020-09-10,0.67
"Indianapolis-Carmel-Anderson",2020-09-10,0.89
"Kokomo",2020-09-10,0.75
"Lafayette-West Lafayette",2020-09-10,0.67
"Louisville/Jefferson County",2020-09-10,1.43
"Michigan City-La Porte",2020-09-10,0.45
"Muncie",2020-09-10,1.08
"South Bend-Mishawaka",2020-09-10,0.43
"Terre Haute",2020-09-10,0.49
"Bloomington",2020-09-11,1
"Cincinnati",2020-09-11,0.42
"Columbus",2020-09-11,0.77
"Fort Wayne",2020-09-11,2.11
"Elkhart-Goshen",2020-09-11,0.8
"Evansville",2020-09-11,0.87
"Chicago-Naperville-Elgin",2020-09-11,0.92
"Indianapolis-Carmel-Anderson",2020-09-11,0.86
"Kokomo",2020-09-11,0.73
"Lafayette-West Lafayette",2020-09-11,0.73
"Louisville/Jefferson County",2020-09-11,0.51
"Michigan City-La Porte",2020-09-11,0.56
"Muncie",2020-09-11,1.05
"South Bend-Mishawaka",2020-09-11,0.46
"Terre Haute",2020-09-11,0.46
"Bloomington",2020-09-12,1.13
"Cincinnati",2020-09-12,0.69
"Columbus",2020-09-12,0.77
"Fort Wayne",2020-09-12,0.64
"Elkhart-Goshen",2020-09-12,1.04
"Evansville",2020-09-12,1.12
"Chicago-Naperville-Elgin",2020-09-12,1.01
"Indianapolis-Carmel-Anderson",2020-09-12,0.88
"Kokomo",2020-09-12,0.71
"Lafayette-West Lafayette",2020-09-12,0.93
"Louisville/Jefferson County",2020-09-12,0.63
"Michigan City-La Porte",2020-09-12,0.53
"Muncie",2020-09-12,1.11
"South Bend-Mishawaka",2020-09-12,0.6
"Terre Haute",2020-09-12,0.62
"Bloomington",2020-09-13,0.84
"Cincinnati",2020-09-13,0.5
"Columbus",2020-09-13,0.57
"Fort Wayne",2020-09-13,0.59
"Elkhart-Goshen",2020-09-13,1.71
"Evansville",2020-09-13,0.98
"Chicago-Naperville-Elgin",2020-09-13,0.77
"Indianapolis-Carmel-Anderson",2020-09-13,0.67
"Kokomo",2020-09-13,0.51
"Lafayette-West Lafayette",2020-09-13,0.85
"Louisville/Jefferson County",2020-09-13,0.54
"Michigan City-La Porte",2020-09-13,0.46
"Muncie",2020-09-13,0.84
"South Bend-Mishawaka",2020-09-13,1.31
"Terre Haute",2020-09-13,0.57
"Bloomington",2020-09-14,1.01
"Cincinnati",2020-09-14,0.87
"Columbus",2020-09-14,0.57
"Fort Wayne",2020-09-14,0.74
"Elkhart-Goshen",2020-09-14,0.65
"Evansville",2020-09-14,1.4
"Chicago-Naperville-Elgin",2020-09-14,0.89
"Indianapolis-Carmel-Anderson",2020-09-14,0.67
"Kokomo",2020-09-14,0.5
"Lafayette-West Lafayette",2020-09-14,0.72
"Louisville/Jefferson County",2020-09-14,0.55
"Michigan City-La Porte",2020-09-14,0.58
"Muncie",2020-09-14,1
"South Bend-Mishawaka",2020-09-14,0.58
"Terre Haute",2020-09-14,0.64
"Bloomington",2020-09-15,1.52
"Cincinnati",2020-09-15,0.72
"Columbus",2020-09-15,0.75
"Fort Wayne",2020-09-15,0.68
"Elkhart-Goshen",2020-09-15,0.83
"Evansville",2020-09-15,1.46
"Chicago-Naperville-Elgin",2020-09-15,0.81
"Indianapolis-Carmel-Anderson",2020-09-15,0.81
"Kokomo",2020-09-15,0.73
"Lafayette-West Lafayette",2020-09-15,0.71
"Louisville/Jefferson County",2020-09-15,0.67
"Michigan City-La Porte",2020-09-15,0.48
"Muncie",2020-09-15,1.15
"South Bend-Mishawaka",2020-09-15,0.65
"Terre Haute",2020-09-15,0.8
"Bloomington",2020-09-16,1.21
"Cincinnati",2020-09-16,0.82
"Columbus",2020-09-16,0.6
"Fort Wayne",2020-09-16,0.46
"Elkhart-Goshen",2020-09-16,0.59
"Evansville",2020-09-16,0.97
"Chicago-Naperville-Elgin",2020-09-16,0.49
"Indianapolis-Carmel-Anderson",2020-09-16,0.59
"Kokomo",2020-09-16,0.56
"Lafayette-West Lafayette",2020-09-16,0.46
"Louisville/Jefferson County",2020-09-16,0.49
"Michigan City-La Porte",2020-09-16,0.32
"Muncie",2020-09-16,1.01
"South Bend-Mishawaka",2020-09-16,0.6
"Terre Haute",2020-09-16,0.49
"Bloomington",2020-09-17,1.86
"Cincinnati",2020-09-17,0.82
"Columbus",2020-09-17,0.58
"Fort Wayne",2020-09-17,0.58
"Elkhart-Goshen",2020-09-17,0.89
"Evansville",2020-09-17,1.7
"Chicago-Naperville-Elgin",2020-09-17,0.75
"Indianapolis-Carmel-Anderson",2020-09-17,0.54
"Kokomo",2020-09-17,0.55
"Lafayette-West Lafayette",2020-09-17,0.65
"Louisville/Jefferson County",2020-09-17,1.09
"Michigan City-La Porte",2020-09-17,0.66
"Muncie",2020-09-17,1.67
"South Bend-Mishawaka",2020-09-17,0.86
"Terre Haute",2020-09-17,0.72
"Bloomington",2020-09-18,1.85
"Cincinnati",2020-09-18,0.47
"Columbus",2020-09-18,0.76
"Fort Wayne",2020-09-18,0.54
"Elkhart-Goshen",2020-09-18,0.68
"Evansville",2020-09-18,1.25
"Chicago-Naperville-Elgin",2020-09-18,0.54
"Indianapolis-Carmel-Anderson",2020-09-18,0.65
"Kokomo",2020-09-18,0.72
"Lafayette-West Lafayette",2020-09-18,0.56
"Louisville/Jefferson County",2020-09-18,0.55
"Michigan City-La Porte",2020-09-18,0.53
"Muncie",2020-09-18,1.67
"South Bend-Mishawaka",2020-09-18,0.64
"Terre Haute",2020-09-18,0.59
"Bloomington",2020-09-19,1.7
"Cincinnati",2020-09-19,0.63
"Columbus",2020-09-19,0.53
"Fort Wayne",2020-09-19,0.58
"Elkhart-Goshen",2020-09-19,0.71
"Evansville",2020-09-19,1.2
"Chicago-Naperville-Elgin",2020-09-19,0.61
"Indianapolis-Carmel-Anderson",2020-09-19,0.45
"Kokomo",2020-09-19,0.52
"Lafayette-West Lafayette",2020-09-19,0.55
"Louisville/Jefferson County",2020-09-19,0.73
"Michigan City-La Porte",2020-09-19,0.58
"Muncie",2020-09-19,1.37
"South Bend-Mishawaka",2020-09-19,0.67
"Terre Haute",2020-09-19,1.91
"Bloomington",2020-09-20,1.8
"Cincinnati",2020-09-20,0.49
"Columbus",2020-09-20,0.51
"Fort Wayne",2020-09-20,0.65
"Elkhart-Goshen",2020-09-20,0.93
"Evansville",2020-09-20,1.07
"Chicago-Naperville-Elgin",2020-09-20,0.6
"Indianapolis-Carmel-Anderson",2020-09-20,0.46
"Kokomo",2020-09-20,0.56
"Lafayette-West Lafayette",2020-09-20,0.57
"Louisville/Jefferson County",2020-09-20,1
"Michigan City-La Porte",2020-09-20,0.67
"Muncie",2020-09-20,1.53
"South Bend-Mishawaka",2020-09-20,0.69
"Terre Haute",2020-09-20,0.62
"Bloomington",2020-09-21,2.12
"Cincinnati",2020-09-21,0.49
"Columbus",2020-09-21,0.54
"Fort Wayne",2020-09-21,0.67
"Elkhart-Goshen",2020-09-21,0.94
"Evansville",2020-09-21,1.13
"Chicago-Naperville-Elgin",2020-09-21,0.59
"Indianapolis-Carmel-Anderson",2020-09-21,0.56
"Kokomo",2020-09-21,0.65
"Lafayette-West Lafayette",2020-09-21,0.45
"Louisville/Jefferson County",2020-09-21,0.75
"Michigan City-La Porte",2020-09-21,0.64
"Muncie",2020-09-21,1.69
"South Bend-Mishawaka",2020-09-21,0.7
"Terre Haute",2020-09-21,0.58
"Bloomington",2020-09-22,1.59
"Cincinnati",2020-09-22,0.55
"Columbus",2020-09-22,0.52
"Fort Wayne",2020-09-22,0.69
"Elkhart-Goshen",2020-09-22,0.81
"Evansville",2020-09-22,1.02
"Chicago-Naperville-Elgin",2020-09-22,0.68
"Indianapolis-Carmel-Anderson",2020-09-22,0.57
"Kokomo",2020-09-22,0.61
"Lafayette-West Lafayette",2020-09-22,0.34
"Louisville/Jefferson County",2020-09-22,0.7
"Michigan City-La Porte",2020-09-22,0.77
"Muncie",2020-09-22,1.5
"South Bend-Mishawaka",2020-09-22,0.63
"Terre Haute",2020-09-22,0.29
"Bloomington",2020-09-24,0.54
"Cincinnati",2020-09-24,0.16
"Columbus",2020-09-24,0.16
"Fort Wayne",2020-09-24,0.22
"Elkhart-Goshen",2020-09-24,0.22
"Evansville",2020-09-24,2.65
"Chicago-Naperville-Elgin",2020-09-24,0.34
"Indianapolis-Carmel-Anderson",2020-09-24,0.18
"Kokomo",2020-09-24,0.2
"Lafayette-West Lafayette",2020-09-24,0.13
"Louisville/Jefferson County",2020-09-24,0.23
"Michigan City-La Porte",2020-09-24,0.46
"Muncie",2020-09-24,0.3
"South Bend-Mishawaka",2020-09-24,0.17
"Terre Haute",2020-09-24,0.11
"Bloomington",2020-09-25,1.56
"Cincinnati",2020-09-25,0.43
"Columbus",2020-09-25,0.36
"Fort Wayne",2020-09-25,0.66
"Elkhart-Goshen",2020-09-25,0.59
"Evansville",2020-09-25,0.64
"Chicago-Naperville-Elgin",2020-09-25,0.67
"Indianapolis-Carmel-Anderson",2020-09-25,0.52
"Kokomo",2020-09-25,0.61
"Lafayette-West Lafayette",2020-09-25,0.32
"Louisville/Jefferson County",2020-09-25,0.59
"Michigan City-La Porte",2020-09-25,0.91
"Muncie",2020-09-25,0.99
"South Bend-Mishawaka",2020-09-25,0.36
"Terre Haute",2020-09-25,0.3
"Bloomington",2020-09-26,2.01
"Cincinnati",2020-09-26,0.51
"Columbus",2020-09-26,0.61
"Fort Wayne",2020-09-26,0.67
"Elkhart-Goshen",2020-09-26,0.67
"Evansville",2020-09-26,0.71
"Chicago-Naperville-Elgin",2020-09-26,0.74
"Indianapolis-Carmel-Anderson",2020-09-26,0.75
"Kokomo",2020-09-26,0.95
"Lafayette-West Lafayette",2020-09-26,0.42
"Louisville/Jefferson County",2020-09-26,0.68
"Michigan City-La Porte",2020-09-26,0.95
"Muncie",2020-09-26,1.35
"South Bend-Mishawaka",2020-09-26,0.63
"Terre Haute",2020-09-26,0.37
"Bloomington",2020-09-27,1.67
"Cincinnati",2020-09-27,0.55
"Columbus",2020-09-27,0.6
"Fort Wayne",2020-09-27,0.46
"Elkhart-Goshen",2020-09-27,0.36
"Evansville",2020-09-27,0.5
"Chicago-Naperville-Elgin",2020-09-27,0.56
"Indianapolis-Carmel-Anderson",2020-09-27,0.68
"Kokomo",2020-09-27,0.86
"Lafayette-West Lafayette",2020-09-27,0.41
"Louisville/Jefferson County",2020-09-27,0.53
"Michigan City-La Porte",2020-09-27,0.7
"Muncie",2020-09-27,1.04
"South Bend-Mishawaka",2020-09-27,0.49
"Terre Haute",2020-09-27,0.35
"Bloomington",2020-09-28,2.22
"Cincinnati",2020-09-28,0.54
"Columbus",2020-09-28,0.66
"Fort Wayne",2020-09-28,0.66
"Elkhart-Goshen",2020-09-28,1.18
"Evansville",2020-09-28,0.63
"Chicago-Naperville-Elgin",2020-09-28,0.73
"Indianapolis-Carmel-Anderson",2020-09-28,0.78
"Kokomo",2020-09-28,1.05
"Lafayette-West Lafayette",2020-09-28,0.57
"Louisville/Jefferson County",2020-09-28,0.7
"Michigan City-La Porte",2020-09-28,0.87
"Muncie",2020-09-28,1.16
"South Bend-Mishawaka",2020-09-28,1.28
"Terre Haute",2020-09-28,0.66
"Bloomington",2020-09-29,1.13
"Cincinnati",2020-09-29,0.88
"Columbus",2020-09-29,0.25
"Fort Wayne",2020-09-29,0.36
"Elkhart-Goshen",2020-09-29,0.32
"Evansville",2020-09-29,0.54
"Chicago-Naperville-Elgin",2020-09-29,0.51
"Indianapolis-Carmel-Anderson",2020-09-29,0.3
"Kokomo",2020-09-29,0.42
"Lafayette-West Lafayette",2020-09-29,0.32
"Louisville/Jefferson County",2020-09-29,0.36
"Michigan City-La Porte",2020-09-29,0.7
"Muncie",2020-09-29,0.54
"South Bend-Mishawaka",2020-09-29,0.36
"Terre Haute",2020-09-29,0.38
"Bloomington",2020-09-30,2.48
"Cincinnati",2020-09-30,0.72
"Columbus",2020-09-30,0.43
"Fort Wayne",2020-09-30,0.75
"Elkhart-Goshen",2020-09-30,0.67
"Evansville",2020-09-30,1.02
"Chicago-Naperville-Elgin",2020-09-30,0.84
"Indianapolis-Carmel-Anderson",2020-09-30,0.52
"Kokomo",2020-09-30,0.72
"Lafayette-West Lafayette",2020-09-30,0.48
"Louisville/Jefferson County",2020-09-30,0.63
"Michigan City-La Porte",2020-09-30,1.13
"Muncie",2020-09-30,0.97
"South Bend-Mishawaka",2020-09-30,0.69
"Terre Haute",2020-09-30,0.65
"Bloomington",2020-10-01,2.14
"Cincinnati",2020-10-01,0.95
"Columbus",2020-10-01,0.5
"Fort Wayne",2020-10-01,0.73
"Elkhart-Goshen",2020-10-01,0.65
"Evansville",2020-10-01,0.85
"Chicago-Naperville-Elgin",2020-10-01,0.73
"Indianapolis-Carmel-Anderson",2020-10-01,0.57
"Kokomo",2020-10-01,0.73
"Lafayette-West Lafayette",2020-10-01,0.48
"Louisville/Jefferson County",2020-10-01,0.53
"Michigan City-La Porte",2020-10-01,0.99
"Muncie",2020-10-01,0.9
"South Bend-Mishawaka",2020-10-01,0.6
"Terre Haute",2020-10-01,0.55
"Bloomington",2020-10-02,2.47
"Cincinnati",2020-10-02,0.59
"Columbus",2020-10-02,0.66
"Fort Wayne",2020-10-02,0.8
"Elkhart-Goshen",2020-10-02,0.77
"Evansville",2020-10-02,1
"Chicago-Naperville-Elgin",2020-10-02,0.79
"Indianapolis-Carmel-Anderson",2020-10-02,0.73
"Kokomo",2020-10-02,0.81
"Lafayette-West Lafayette",2020-10-02,0.55
"Louisville/Jefferson County",2020-10-02,1.04
"Michigan City-La Porte",2020-10-02,0.69
"Muncie",2020-10-02,0.79
"South Bend-Mishawaka",2020-10-02,0.81
"Terre Haute",2020-10-02,0.65
"Bloomington",2020-10-03,2.29
"Cincinnati",2020-10-03,0.76
"Columbus",2020-10-03,0.72
"Fort Wayne",2020-10-03,0.73
"Elkhart-Goshen",2020-10-03,0.74
"Evansville",2020-10-03,1.91
"Chicago-Naperville-Elgin",2020-10-03,0.81
"Indianapolis-Carmel-Anderson",2020-10-03,0.73
"Kokomo",2020-10-03,0.82
"Lafayette-West Lafayette",2020-10-03,0.52
"Louisville/Jefferson County",2020-10-03,0.82
"Michigan City-La Porte",2020-10-03,0.7
"Muncie",2020-10-03,0.73
"South Bend-Mishawaka",2020-10-03,0.7
"Terre Haute",2020-10-03,0.58
"Bloomington",2020-10-04,2.14
"Cincinnati",2020-10-04,0.62
"Columbus",2020-10-04,0.51
"Fort Wayne",2020-10-04,0.66
"Elkhart-Goshen",2020-10-04,0.68
"Evansville",2020-10-04,2.1
"Chicago-Naperville-Elgin",2020-10-04,0.82
"Indianapolis-Carmel-Anderson",2020-10-04,0.49
"Kokomo",2020-10-04,0.57
"Lafayette-West Lafayette",2020-10-04,0.44
"Louisville/Jefferson County",2020-10-04,0.66
"Michigan City-La Porte",2020-10-04,0.78
"Muncie",2020-10-04,0.47
"South Bend-Mishawaka",2020-10-04,0.68
"Terre Haute",2020-10-04,0.5
"Bloomington",2020-10-05,2.36
"Cincinnati",2020-10-05,0.77
"Columbus",2020-10-05,0.64
"Fort Wayne",2020-10-05,0.67
"Elkhart-Goshen",2020-10-05,0.65
"Evansville",2020-10-05,1.13
"Chicago-Naperville-Elgin",2020-10-05,0.78
"Indianapolis-Carmel-Anderson",2020-10-05,0.7
"Kokomo",2020-10-05,0.68
"Lafayette-West Lafayette",2020-10-05,0.95
"Louisville/Jefferson County",2020-10-05,1.03
"Michigan City-La Porte",2020-10-05,0.75
"Muncie",2020-10-05,0.68
"South Bend-Mishawaka",2020-10-05,0.84
"Terre Haute",2020-10-05,0.47
"Bloomington",2020-10-06,2.43
"Cincinnati",2020-10-06,0.74
"Columbus",2020-10-06,0.59
"Fort Wayne",2020-10-06,0.82
"Elkhart-Goshen",2020-10-06,0.8
"Evansville",2020-10-06,1.36
"Chicago-Naperville-Elgin",2020-10-06,0.92
"Indianapolis-Carmel-Anderson",2020-10-06,0.69
"Kokomo",2020-10-06,0.62
"Lafayette-West Lafayette",2020-10-06,0.92
"Louisville/Jefferson County",2020-10-06,0.89
"Michigan City-La Porte",2020-10-06,0.89
"Muncie",2020-10-06,0.68
"South Bend-Mishawaka",2020-10-06,0.94
"Terre Haute",2020-10-06,0.6
"Bloomington",2020-10-07,2.16
"Cincinnati",2020-10-07,0.96
"Columbus",2020-10-07,1.03
"Fort Wayne",2020-10-07,1.33
"Elkhart-Goshen",2020-10-07,1.2
"Evansville",2020-10-07,1.18
"Chicago-Naperville-Elgin",2020-10-07,0.73
"Indianapolis-Carmel-Anderson",2020-10-07,1.05
"Kokomo",2020-10-07,1.05
"Lafayette-West Lafayette",2020-10-07,0.81
"Louisville/Jefferson County",2020-10-07,1.11
"Michigan City-La Porte",2020-10-07,0.59
"Muncie",2020-10-07,1.08
"South Bend-Mishawaka",2020-10-07,1.28
"Terre Haute",2020-10-07,0.56
"Bloomington",2020-10-08,1.75
"Cincinnati",2020-10-08,0.58
"Columbus",2020-10-08,0.75
"Fort Wayne",2020-10-08,0.5
"Elkhart-Goshen",2020-10-08,0.52
"Evansville",2020-10-08,1.08
"Chicago-Naperville-Elgin",2020-10-08,0.78
"Indianapolis-Carmel-Anderson",2020-10-08,0.76
"Kokomo",2020-10-08,0.76
"Lafayette-West Lafayette",2020-10-08,0.68
"Louisville/Jefferson County",2020-10-08,1.09
"Michigan City-La Porte",2020-10-08,0.59
"Muncie",2020-10-08,0.68
"South Bend-Mishawaka",2020-10-08,0.75
"Terre Haute",2020-10-08,0.53
"Bloomington",2020-10-09,1.79
"Cincinnati",2020-10-09,0.75
"Columbus",2020-10-09,0.62
"Fort Wayne",2020-10-09,0.52
"Elkhart-Goshen",2020-10-09,0.58
"Evansville",2020-10-09,1.18
"Chicago-Naperville-Elgin",2020-10-09,0.85
"Indianapolis-Carmel-Anderson",2020-10-09,0.59
"Kokomo",2020-10-09,0.64
"Lafayette-West Lafayette",2020-10-09,0.72
"Louisville/Jefferson County",2020-10-09,1.36
"Michigan City-La Porte",2020-10-09,0.58
"Muncie",2020-10-09,0.58
"South Bend-Mishawaka",2020-10-09,0.89
"Terre Haute",2020-10-09,0.57
"Bloomington",2020-10-10,2.31
"Cincinnati",2020-10-10,0.73
"Columbus",2020-10-10,0.8
"Fort Wayne",2020-10-10,0.68
"Elkhart-Goshen",2020-10-10,0.69
"Evansville",2020-10-10,1.22
"Chicago-Naperville-Elgin",2020-10-10,0.92
"Indianapolis-Carmel-Anderson",2020-10-10,0.82
"Kokomo",2020-10-10,0.83
"Lafayette-West Lafayette",2020-10-10,0.87
"Louisville/Jefferson County",2020-10-10,1.06
"Michigan City-La Porte",2020-10-10,0.63
"Muncie",2020-10-10,0.75
"South Bend-Mishawaka",2020-10-10,1.07
"Terre Haute",2020-10-10,0.71
"Bloomington",2020-10-11,2.29
"Cincinnati",2020-10-11,0.76
"Columbus",2020-10-11,0.63
"Fort Wayne",2020-10-11,0.69
"Elkhart-Goshen",2020-10-11,0.73
"Evansville",2020-10-11,1.35
"Chicago-Naperville-Elgin",2020-10-11,0.93
"Indianapolis-Carmel-Anderson",2020-10-11,0.63
"Kokomo",2020-10-11,0.7
"Lafayette-West Lafayette",2020-10-11,0.87
"Louisville/Jefferson County",2020-10-11,0.98
"Michigan City-La Porte",2020-10-11,0.49
"Muncie",2020-10-11,0.75
"South Bend-Mishawaka",2020-10-11,1.09
"Terre Haute",2020-10-11,0.81
"Bloomington",2020-10-12,2.07
"Cincinnati",2020-10-12,0.77
"Columbus",2020-10-12,0.55
"Fort Wayne",2020-10-12,0.73
"Elkhart-Goshen",2020-10-12,0.85
"Evansville",2020-10-12,1.36
"Chicago-Naperville-Elgin",2020-10-12,0.89
"Indianapolis-Carmel-Anderson",2020-10-12,0.66
"Kokomo",2020-10-12,0.64
"Lafayette-West Lafayette",2020-10-12,0.54
"Louisville/Jefferson County",2020-10-12,0.93
"Michigan City-La Porte",2020-10-12,0.49
"Muncie",2020-10-12,0.83
"South Bend-Mishawaka",2020-10-12,1.02
"Terre Haute",2020-10-12,0.78
"Bloomington",2020-10-13,1.94
"Cincinnati",2020-10-13,0.93
"Columbus",2020-10-13,0.64
"Fort Wayne",2020-10-13,0.86
"Elkhart-Goshen",2020-10-13,1.01
"Evansville",2020-10-13,1.58
"Chicago-Naperville-Elgin",2020-10-13,0.84
"Indianapolis-Carmel-Anderson",2020-10-13,0.72
"Kokomo",2020-10-13,0.7
"Lafayette-West Lafayette",2020-10-13,0.58
"Louisville/Jefferson County",2020-10-13,1.33
"Michigan City-La Porte",2020-10-13,0.55
"Muncie",2020-10-13,0.91
"South Bend-Mishawaka",2020-10-13,0.97
"Terre Haute",2020-10-13,0.79
"Bloomington",2020-10-14,1.65
"Cincinnati",2020-10-14,0.76
"Columbus",2020-10-14,0.66
"Fort Wayne",2020-10-14,0.76
"Elkhart-Goshen",2020-10-14,1.41
"Evansville",2020-10-14,1.35
"Chicago-Naperville-Elgin",2020-10-14,0.81
"Indianapolis-Carmel-Anderson",2020-10-14,0.76
"Kokomo",2020-10-14,0.7
"Lafayette-West Lafayette",2020-10-14,0.65
"Louisville/Jefferson County",2020-10-14,0.73
"Michigan City-La Porte",2020-10-14,0.59
"Muncie",2020-10-14,0.94
"South Bend-Mishawaka",2020-10-14,1.42
"Terre Haute",2020-10-14,0.64
"Bloomington",2020-10-15,1.84
"Cincinnati",2020-10-15,0.9
"Columbus",2020-10-15,0.76
"Fort Wayne",2020-10-15,0.78
"Elkhart-Goshen",2020-10-15,0.95
"Evansville",2020-10-15,1.59
"Chicago-Naperville-Elgin",2020-10-15,0.85
"Indianapolis-Carmel-Anderson",2020-10-15,0.93
"Kokomo",2020-10-15,0.75
"Lafayette-West Lafayette",2020-10-15,0.85
"Louisville/Jefferson County",2020-10-15,0.98
"Michigan City-La Porte",2020-10-15,0.68
"Muncie",2020-10-15,1.27
"South Bend-Mishawaka",2020-10-15,0.77
"Terre Haute",2020-10-15,1.93
"Bloomington",2020-10-16,1.62
"Cincinnati",2020-10-16,0.81
"Columbus",2020-10-16,0.64
"Fort Wayne",2020-10-16,0.85
"Elkhart-Goshen",2020-10-16,1.05
"Evansville",2020-10-16,1.65
"Chicago-Naperville-Elgin",2020-10-16,1.06
"Indianapolis-Carmel-Anderson",2020-10-16,0.76
"Kokomo",2020-10-16,0.66
"Lafayette-West Lafayette",2020-10-16,0.96
"Louisville/Jefferson County",2020-10-16,0.93
"Michigan City-La Porte",2020-10-16,0.83
"Muncie",2020-10-16,1.13
"South Bend-Mishawaka",2020-10-16,0.94
"Terre Haute",2020-10-16,0.77
"Bloomington",2020-10-17,1.36
"Cincinnati",2020-10-17,0.88
"Columbus",2020-10-17,0.78
"Fort Wayne",2020-10-17,0.9
"Elkhart-Goshen",2020-10-17,1.41
"Evansville",2020-10-17,1.71
"Chicago-Naperville-Elgin",2020-10-17,1.01
"Indianapolis-Carmel-Anderson",2020-10-17,0.79
"Kokomo",2020-10-17,0.82
"Lafayette-West Lafayette",2020-10-17,1.09
